start time,finish time,time diff,file size,transmitted,block size,transfer speed (b/s),write to file,transfer complete
1693340761.405254,1693340761.4061701,0.0009162425994873047,9000,9000,512,9822725,True,True
1693340761.4437723,1693340761.4443226,0.0005502700805664062,9000,9000,1024,16355604,True,True
1693340761.486469,1693340761.4874806,0.0010116100311279297,9000,9000,2048,8896708,True,True
1693340761.5269406,1693340761.5276089,0.0006682872772216797,10000,10000,512,14963624,False,True
1693340761.5625577,1693340761.5630546,0.0004968643188476562,10000,10000,1024,20126218,False,True
1693340761.5947087,1693340761.5950046,0.00029587745666503906,10000,10000,2048,33797775,False,True
1693340761.6245537,1693340761.6257062,0.0011525154113769531,10000,10000,512,8676673,True,True
1693340761.6603096,1693340761.6609519,0.0006422996520996094,10000,10000,1024,15569057,True,True
1693340761.6930568,1693340761.6935358,0.00047898292541503906,10000,10000,2048,20877570,True,True
1693340761.729479,1693340761.730367,0.0008878707885742188,11000,11000,512,12389190,False,True
1693340761.76779,1693340761.7693224,0.0015323162078857422,11000,11000,1024,7178674,False,True
1693340761.8033621,1693340761.8044283,0.0010662078857421875,11000,11000,2048,10316937,False,True
1693340761.8395085,1693340761.8408394,0.0013308525085449219,11000,11000,512,8265378,True,True
1693340761.8754551,1693340761.876396,0.0009407997131347656,11000,11000,1024,11692180,True,True
1693340761.9083388,1693340761.9088233,0.000484466552734375,11000,11000,2048,22705385,True,True
1693340761.940684,1693340761.9417117,0.0010275840759277344,12000,12000,512,11677876,False,True
1693340761.9745374,1693340761.9752817,0.0007443428039550781,12000,12000,1024,16121604,False,True
1693340762.0127668,1693340762.0132074,0.0004405975341796875,12000,12000,2048,27235740,False,True
